Id,Name,Birthdate,CountryId,CountryName,DraftYear,PositionId,PositionName,Height,Weight,School,Photo,Biography,Seasons,Teams
1630565,Aaron Henry,1999-08-30T00:00:00,US,United States,2021.0,F,Forward,6-5,210,Michigan,https://cdn.nba.com/headshots/nba/latest/1040x760/1630565.png,,"[{'Id': 2021, 'Season': '2021-22'}]","[{'Id': 1610612755, 'Acronym': 'PHI', 'Name': 'Philadelphia 76ers', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': None, 'StateName': None, 'City': 'Philadelphia', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}]"
1628988,Aaron Holiday,1996-09-30T00:00:00,US,United States,2018.0,G,Guard,6-0,185,UCLA,https://cdn.nba.com/headshots/nba/latest/1040x760/1628988.png,,"[{'Id': 2018, 'Season': '2018-19'}, {'Id': 2019, 'Season': '2019-20'}, {'Id': 2020, 'Season': '2020-21'}, {'Id': 2021, 'Season': '2021-22'}, {'Id': 2022, 'Season': '2022-23'}]","[{'Id': 1610612737, 'Acronym': 'ATL', 'Name': 'Atlanta Hawks', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 5, 'DivisionName': 'Southeast', 'StateId': 'TX', 'StateName': 'Texas', 'City': 'Atlanta', 'Logo': 'https://cdn.nba.com/logos/nba/1610612737/global/L/logo.svg', 'History': ""The Atlanta Hawks are an American professional basketball team based in Atlanta. The Hawks compete in the National Basketball Association (NBA) as a member of the league's Eastern Conference Southeast Division. The team plays its home games at State Farm Arena.\r\nThe team's origins can be traced to the establishment of the Buffalo Bisons in 1946 in Buffalo, New York, a member of the National Basketball League (NBL) owned by Ben Kerner and Leo Ferris. After 38 days in Buffalo, the team moved to Moline, Illinois, where they were renamed the Tri-Cities Blackhawks. In 1949, they joined the NBA as part of the merger between the NBL and the Basketball Association of America (BAA), and briefly had Red Auerbach as coach. In 1951, Kerner moved the team to Milwaukee, where they changed their name to the Milwaukee Hawks. Kerner and the team moved again in 1955 to St. Louis, where they won their first (and thus far only) NBA Championship in 1958 and qualified to play in the NBA Finals in 1957, 1960 and 1961. The Hawks played the Boston Celtics in all four of their trips to the NBA Finals. The St. Louis Hawks moved to Atlanta on May 3, 1968, when Kerner sold the franchise to Thomas Cousins and former Georgia Governor Carl Sanders.\r\nThe Hawks currently own the second-longest drought (behind the Sacramento Kings) of not winning an NBA championship at 64 seasons. The franchise's lone NBA championship, as well as all four NBA Finals appearances, occurred when the team was based in St. Louis. Meanwhile, they went 48 years without advancing past the second round of the playoffs in any format, until finally breaking through in 2015. However, the Hawks are one of only four NBA teams that have qualified to play in the NBA playoffs in 10 consecutive seasons in the 21st century. They achieved this feat between 2008 and 2017."", 'Players': 0, 'Seasons': 0}, {'Id': 1610612754, 'Acronym': 'IND', 'Name': 'Indiana Pacers', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 2, 'DivisionName': 'Central', 'StateId': 'IN', 'StateName': 'Indiana', 'City': 'Indiana', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Indiana_Pacers.svg/1200px-Indiana_Pacers.svg.png', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612756, 'Acronym': 'PHX', 'Name': 'Phoenix Suns', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': None, 'StateName': None, 'City': 'Phoenix', 'Logo': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDl43tW9pP6Qwit-Ytr5DadO5uulwoHu9jZdQrVwVuQg&s', 'History': None, 'Players': 0, 'Seasons': 0}]"
1628935,Aaron Jackson,1986-05-06T00:00:00,US,United States,2009.0,G,Guard,6-3,183,Duquesne,https://www.proballers.com/media/cache/torso_player/ul/player/19014-3-5dbd7412e8b43.jpg,,"[{'Id': 2017, 'Season': '2017-18'}]","[{'Id': 1610612745, 'Acronym': 'HOU', 'Name': 'Houston Rockets', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 6, 'DivisionName': 'Southwest', 'StateId': 'TX', 'StateName': 'Texas', 'City': 'Houston', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/2/28/Houston_Rockets.svg', 'History': 'The Houston Rockets are an American professional basketball team based in Houston. The Rockets compete in the National Basketball Association (NBA) as a member of the Southwest Division of the Western Conference. The team plays its home games at the Toyota Center, located in Downtown Houston. Throughout its history, Houston has won two NBA championships and four Western Conference titles. It was established in 1967 as the San Diego Rockets, an expansion team originally based in San Diego. In 1971, the Rockets relocated to Houston.\r\n\r\nThe Rockets won only 15 games in their debut season as a franchise in 1967. In the 1968 NBA draft, the Rockets were awarded the first overall pick and selected power forward Elvin Hayes, who would lead the team to its first playoff appearance in his rookie season. The Rockets did not finish a season with a winning record for almost a decade until the 1976–77 season, when they traded for All-Star center Moses Malone from the American Basketball Association (ABA). Malone went on to win the NBA Most Valuable Player (MVP) award twice while playing with the Rockets and led Houston to the Eastern Conference Finals in his first year with the team. During the 1980–81 season, the Rockets finished the regular season with a 40–42 record but still made the playoffs. Led by Malone, the Rockets reached their first NBA Finals in 1981, becoming only the second team in NBA history to do so with a losing record. They would lose in six games to the 62–20 Boston Celtics, led by Larry Bird, Robert Parish, and future Rockets head coach Kevin McHale. As of 2023, the 1980–81 Rockets are the last team since the 1958–59 Minneapolis Lakers to make it all the way to the NBA Finals with a losing record.\r\n\r\nIn the 1984 NBA draft, once again with the first overall pick, the Rockets drafted center Hakeem Olajuwon, who would become the cornerstone of the most successful period in franchise history. Paired with 7-foot-4-inch (2.24 m) Ralph Sampson, they formed one of the tallest front courts in the NBA. Nicknamed the ""Twin Towers"", they led the team to the 1986 NBA Finals—the second NBA Finals appearance in franchise history—where Houston was again defeated by Larry Bird and the 67-win Boston Celtics. The Rockets continued to reach the playoffs throughout the 1980s, but failed to advance past the first round for several years following a second-round defeat to the Seattle SuperSonics in 1987. Rudy Tomjanovich took over as head coach midway through the 1991–92 season, ushering in the most successful period in franchise history. Led by Olajuwon, the Rockets dominated the 1993–94 season, setting a then-franchise record 58 wins and went to the 1994 NBA Finals—the third NBA Finals appearance in franchise history—and won the franchise\'s first championship against Patrick Ewing and the New York Knicks. During the following season, reinforced by another All-Star, Clyde Drexler, the Rockets—in their fourth NBA Finals appearance in franchise history—repeated as champions with a four-game sweep of the Orlando Magic, which was led by a young Shaquille O\'Neal and Penny Hardaway. Houston, which finished the season with a 47–35 record and was seeded sixth in the Western Conference during the 1995 playoffs, became the lowest-seeded team in NBA history to win the title.\r\n\r\nThe Rockets acquired all-star power forward Charles Barkley in 1996, but the presence of three of the NBA\'s 50 greatest players of all-time (Olajuwon, Drexler, and Barkley) was not enough to propel Houston past the Western Conference Finals. Each one of the aging trio had left the team by 2001. The Rockets of the early 2000s, led by superstars Tracy McGrady and Yao Ming, followed the trend of consistent regular season respectability followed by playoff underachievement as both players struggled with injuries. After Yao\'s early retirement in 2011, the Rockets entered a period of rebuilding, completely dismantling and retooling their roster.\r\n\r\nThe acquisition of franchise player James Harden in 2012 launched the Rockets back into perennial championship contention throughout the rest of the 2010s, with no losing seasons in Harden\'s nine-season tenure with the team. Harden broke countless franchise and NBA records while on the team, winning three consecutive scoring titles between 2018 and 2020, and leading the team to two Western Conference Finals appearances (both times losing to the Golden State Warriors). Prior to the 2020–21 season, head coach Mike D\'Antoni and general manager Daryl Morey left the organization, prompting Harden to seek a trade. He was traded to the Brooklyn Nets[A] which started a rebuilding period.\r\n\r\nMoses Malone, Hakeem Olajuwon, and James Harden have been named the NBA\'s MVPs while playing for the Rockets, for a total of four MVP awards. The Rockets, when piloted by Morey, were renowned for popularizing the use of advanced statistical analytics (similar to sabermetrics in baseball) in player acquisitions and style of play.', 'Players': 0, 'Seasons': 0}]"
77115,Aaron James,1952-10-05T00:00:00,US,United States,1974.0,F,Forward,6-8,210,Kansas,https://www.bayoubuzz.com/dir/images/aaron-james.jpg,,"[{'Id': 1974, 'Season': '1974-75'}, {'Id': 1975, 'Season': '1975-76'}, {'Id': 1976, 'Season': '1976-77'}, {'Id': 1977, 'Season': '1977-78'}, {'Id': 1978, 'Season': '1978-79'}]","[{'Id': 1610612762, 'Acronym': 'NOJ', 'Name': 'New Orleans Jazz', 'Color': None, 'ConferenceId': None, 'ConferenceName': None, 'DivisionId': None, 'DivisionName': None, 'StateId': 'LA', 'StateName': 'Louisiana', 'City': 'New Orleans', 'Logo': 'https://content.sportslogos.net/logos/6/255/full/new_orleans_jazz_logo__9217.png', 'History': None, 'Players': 0, 'Seasons': 0}]"
243,Aaron McKie,1972-10-02T00:00:00,US,United States,1994.0,G,Guard,6-5,209,Temple,https://t0.gstatic.com/licensed-image?q=tbn:ANd9GcSdrynFTWr66eGF8w2oVIGPPCGvoNykgizpcGjqJoF30EJBs4OfYV2SMb5_scmF3pso,,"[{'Id': 1994, 'Season': '1994-95'}, {'Id': 1995, 'Season': '1995-96'}, {'Id': 1996, 'Season': '1996-97'}, {'Id': 1997, 'Season': '1997-98'}, {'Id': 1998, 'Season': '1998-99'}, {'Id': 1999, 'Season': '1999-00'}, {'Id': 2000, 'Season': '2000-01'}, {'Id': 2001, 'Season': '2001-02'}, {'Id': 2002, 'Season': '2002-03'}, {'Id': 2003, 'Season': '2003-04'}, {'Id': 2004, 'Season': '2004-05'}, {'Id': 2005, 'Season': '2005-06'}, {'Id': 2006, 'Season': '2006-07'}]","[{'Id': 1610612765, 'Acronym': 'DET', 'Name': 'Detroit Pistons', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 2, 'DivisionName': 'Central', 'StateId': 'MI', 'StateName': 'Michigan', 'City': 'Detroit', 'Logo': 'https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_of_the_Detroit_Pistons.svg', 'History': 'The Detroit Pistons are an American professional basketball team based in Detroit. The Pistons compete in the National Basketball Association (NBA) as a member of the Central Division of the Eastern Conference. The team plays its home games at Little Caesars Arena, located in Midtown Detroit. Founded in Fort Wayne, Indiana as a semi-professional company basketball team called the Fort Wayne Zollner Pistons in 1937, they would turn pro in 1941 as a member of the National Basketball League (NBL), where they won two NBL championships: in 1944 and 1945. The Pistons later joined the Basketball Association of America (BAA) in 1948. The NBL and BAA merged to become the NBA in 1949, and the Pistons became part of the merged league.[1][8] In 1957, the franchise moved to Detroit. The Pistons have won three NBA championships: in 1989, 1990 and 2004.', 'Players': 0, 'Seasons': 0}, {'Id': 1610612747, 'Acronym': 'LAL', 'Name': 'Los Angeles Lakers', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': 'CA', 'StateName': 'California', 'City': 'Los Angeles', 'Logo': 'https://cdn.nba.com/logos/nba/1610612747/global/L/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612755, 'Acronym': 'PHI', 'Name': 'Philadelphia 76ers', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': None, 'StateName': None, 'City': 'Philadelphia', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612757, 'Acronym': 'POR', 'Name': 'Portland Trail Blazers', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 3, 'DivisionName': 'Northwest', 'StateId': None, 'StateName': None, 'City': 'Portland', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}]"
101223,Aaron Miles,1983-04-13T00:00:00,US,United States,2005.0,G,Guard,6-10,190,Kansas,https://cdn.nba.com/headshots/nba/latest/1040x760/101223.png,,"[{'Id': 2005, 'Season': '2005-06'}]","[{'Id': 1610612744, 'Acronym': 'GSW', 'Name': 'Golden State Warriors', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': 'CA', 'StateName': 'California', 'City': 'San Francisco', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/0/01/Golden_State_Warriors_logo.svg', 'History': 'The Golden State Warriors are an American professional basketball team based in San Francisco. The Warriors compete in the National Basketball Association (NBA) as a member of the Pacific Division of the Western Conference. Founded in 1946 in Philadelphia, the Warriors moved to the San Francisco Bay Area in 1962 and took the city\'s name, before changing its geographic moniker to Golden State in 1971. The club plays its home games at the Chase Center.\r\n\r\nThe Warriors won the inaugural Basketball Association of America (BAA) championship in 1947, and won again in 1956, led by Hall of Fame trio Paul Arizin, Tom Gola, and Neil Johnston. After the trade of star Wilt Chamberlain in January 1965, the team finished the 1964–65 season with the NBA\'s worst record (17–63). Their rebuilding period was brief due in large part to the Warriors\' drafting of Rick Barry four months after the trade. In 1975, star players Barry and Jamaal Wilkes powered the Warriors to their third championship, widely considered one of the biggest upsets in NBA history.\r\n\r\nThe team struggled in the 1980s, then became playoff regulars at the turn of the decade with stars Tim Hardaway, Mitch Richmond, and Chris Mullin, nicknamed ""Run TMC"". Led by Stephen Curry, Klay Thompson, and Draymond Green, the team returned to championship glory in 2015, with defensive swingman Andre Iguodala being named Finals MVP. In 2016, the Warriors set the record for best regular season record at 73-9 before losing the Finals to the Cleveland Cavaliers (against whom they played a record four straight finals) and becoming the first team to lose a series after leading 3–1 in the Finals. After signing former MVP Kevin Durant, the team won back-to-back championships in 2017 and 2018 (Durant winning both Finals MVPs). They lost the 2019 Finals to the Toronto Raptors, a series which saw Durant and Thompson suffer serious Achilles and ACL injuries, respectively; Durant left that off-season. After missing the playoffs the following two seasons, the Warriors returned to the playoffs with a healthy Thompson and a new supporting cast that included All-Star Andrew Wiggins and key scorer Jordan Poole; they defeated the Boston Celtics in the 2022 Finals, where Curry won his first Finals MVP. The Warriors\' dynasty has seen the team win four titles in eight seasons, as well as reach five consecutive Finals from 2015 to 2019 (six Finals in eight years); Curry, Green, Thompson, and Iguodala were on all four 21st century championship teams, Shaun Livingston and Kevon Looney were on three each.\r\n\r\nNicknamed the ""Dubs"" as a shortening of ""W\'s"", the Warriors hold several NBA records: best regular season, most wins in a season (regular season and postseason combined), and best postseason run. Curry and Thompson are generally considered among the greatest backcourts of all time. The Warriors have the third most NBA championships and have the third most Finals appearances; only the Los Angeles Lakers and Boston Celtics have more. Wilt Chamberlain and Stephen Curry have been named the NBA\'s MVPs while playing for the Warriors, for a total of three MVP awards.', 'Players': 0, 'Seasons': 0}]"
1630174,Aaron Nesmith,1999-10-16T00:00:00,US,United States,2020.0,G-F,Guard-Forward,6-6,215,Vanderbilt,https://cdn.nba.com/headshots/nba/latest/1040x760/1630174.png,,"[{'Id': 2020, 'Season': '2020-21'}, {'Id': 2021, 'Season': '2021-22'}, {'Id': 2022, 'Season': '2022-23'}]","[{'Id': 1610612738, 'Acronym': 'BOS', 'Name': 'Boston Celtics', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': 'MA', 'StateName': 'Massachusetts', 'City': 'Boston', 'Logo': 'https://cdn.nba.com/logos/nba/1610612738/global/L/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612754, 'Acronym': 'IND', 'Name': 'Indiana Pacers', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 2, 'DivisionName': 'Central', 'StateId': 'IN', 'StateName': 'Indiana', 'City': 'Indiana', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Indiana_Pacers.svg/1200px-Indiana_Pacers.svg.png', 'History': None, 'Players': 0, 'Seasons': 0}]"
78286,Aaron Swinson,1970-12-21T00:00:00,US,United States,1994.0,F,Forward,6-5,230,Auburn,https://4.bp.blogspot.com/-SVhwo9uxF_8/Une9OyE9T5I/AAAAAAAAA3c/mZKME86yr2M/s1600/photo+3.PNG,,"[{'Id': 1994, 'Season': '1994-95'}]","[{'Id': 1610612756, 'Acronym': 'PHX', 'Name': 'Phoenix Suns', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': None, 'StateName': None, 'City': 'Phoenix', 'Logo': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDl43tW9pP6Qwit-Ytr5DadO5uulwoHu9jZdQrVwVuQg&s', 'History': None, 'Players': 0, 'Seasons': 0}]"
1630598,Aaron Wiggins,1999-01-02T00:00:00,US,United States,2021.0,G,Guard,6-5,190,Maryland,https://b.fssta.com/uploads/application/nba/headshots/3577.vresize.350.350.medium.42.png,,"[{'Id': 2021, 'Season': '2021-22'}, {'Id': 2022, 'Season': '2022-23'}]","[{'Id': 1610612760, 'Acronym': 'OKC', 'Name': 'Oklahoma City Thunder', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 3, 'DivisionName': 'Northwest', 'StateId': 'OK', 'StateName': 'Oklahoma', 'City': 'Oklahoma City', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Oklahoma_City_Thunder.svg/1200px-Oklahoma_City_Thunder.svg.png', 'History': None, 'Players': 0, 'Seasons': 0}]"
1425,Aaron Williams,1971-10-02T00:00:00,US,United States,2011.0,F-C,Forward-Center,6-9,235 ,Rolling Meadows,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14045.png&w=350&h=254,,"[{'Id': 1993, 'Season': '1993-94'}, {'Id': 1994, 'Season': '1994-95'}, {'Id': 1996, 'Season': '1996-97'}, {'Id': 1997, 'Season': '1997-98'}, {'Id': 1998, 'Season': '1998-99'}, {'Id': 1999, 'Season': '1999-00'}, {'Id': 2000, 'Season': '2000-01'}, {'Id': 2001, 'Season': '2001-02'}, {'Id': 2002, 'Season': '2002-03'}, {'Id': 2003, 'Season': '2003-04'}, {'Id': 2004, 'Season': '2004-05'}, {'Id': 2005, 'Season': '2005-06'}, {'Id': 2006, 'Season': '2006-07'}, {'Id': 2007, 'Season': '2007-08'}]","[{'Id': 1610612746, 'Acronym': 'LAC', 'Name': 'LA Clippers', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': 'CA', 'StateName': 'California', 'City': 'Los Angeles', 'Logo': 'https://cdn.nba.com/logos/nba/1610612746/global/L/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612749, 'Acronym': 'MIL', 'Name': 'Milwaukee Bucks', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 2, 'DivisionName': 'Central', 'StateId': 'WI', 'StateName': 'Wisconsin', 'City': 'Milwaukee', 'Logo': 'https://cdn.nba.com/logos/nba/1610612749/global/L/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612751, 'Acronym': 'NJN', 'Name': 'New Jersey Nets', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': 'NY', 'StateName': 'New York', 'City': 'New Jersey', 'Logo': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrNJ3vdgcTVmxjW_9ZNBx_nD0FZOYJkYm90ypDd_RnEQ&s', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612740, 'Acronym': 'NOK', 'Name': 'Oklahoma City Hornets', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 6, 'DivisionName': 'Southwest', 'StateId': 'OK', 'StateName': 'Oklahoma', 'City': 'Oklahoma City', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612760, 'Acronym': 'SEA', 'Name': 'Seattle SuperSonics', 'Color': None, 'ConferenceId': None, 'ConferenceName': None, 'DivisionId': None, 'DivisionName': None, 'StateId': None, 'StateName': None, 'City': None, 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612761, 'Acronym': 'TOR', 'Name': 'Toronto Raptors', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': None, 'StateName': None, 'City': 'Toronto', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612762, 'Acronym': 'UTH', 'Name': 'u', 'Color': None, 'ConferenceId': None, 'ConferenceName': None, 'DivisionId': None, 'DivisionName': None, 'StateId': None, 'StateName': None, 'City': None, 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612763, 'Acronym': 'VAN', 'Name': 'Vancouver Grizzlies', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': None, 'DivisionName': None, 'StateId': 'VN', 'StateName': 'Vancouver - Canada', 'City': 'Vancouver, CA', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/1/1e/Vancouver_Grizzlies_logo.svg', 'History': ""The Vancouver Grizzlies were a Canadian professional basketball team based in Vancouver. They were part of the Midwest Division of the Western Conference of the National Basketball Association (NBA). The team was established in 1995, along with the Toronto Raptors, as part of the NBA's expansion into Canada. Following the 2000–01 season, the team relocated to Memphis, Tennessee, United States and was renamed the Memphis Grizzlies. The Grizzlies played their home games at General Motors Place (now Rogers Arena) for all of their six seasons in Vancouver.\r\n\r\nLike most expansion teams, the Grizzlies struggled in their early years. The team finished last in their division in five of its seasons, and never won more than 30% of its games in any of the team's seasons in Vancouver. In total, the team won 101 games, lost 359, and never qualified for the NBA playoffs. The two expansion teams were denied early draft picks in the first season, but the Grizzlies secured Shareef Abdur-Rahim in 1996 and Mike Bibby with the 2nd pick of the 1998 draft. The team continued to lose games despite high draft picks. After they selected Steve Francis as second pick in 1999, he refused to play in Vancouver and was traded away. After the 1998–99 lockout, lower attendance and a weak Canadian dollar caused the owner Orca Bay Sports and Entertainment to lose money on the franchise. After a failed attempt to sell the team to Bill Laurie, it was instead sold to Michael Heisley and subsequently moved to Memphis, Tennessee, for the 2001–02 season."", 'Players': 0, 'Seasons': 0}, {'Id': 1610612764, 'Acronym': 'WAS', 'Name': 'Washington Wizards', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 5, 'DivisionName': 'Southeast', 'StateId': None, 'StateName': None, 'City': 'Washington', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Washington_Wizards_logo.svg/1200px-Washington_Wizards_logo.svg.png', 'History': None, 'Players': 0, 'Seasons': 0}]"
